1.19	0.5	1.2	1.55	1.2	0.65	0.92	0.8	1.05	1.32	1.79	1.78	1.30	1.02	0.85	2.10	1.84	1.08	0.86	0.59	0.65	1.32	1.220909091
1.2	0.5	1.2	1.55	1.23	0.62	0.94	0.8	1.05	1.32	1.79	1.80	1.30	1.01	0.82	2.14	1.84	1.07	0.90	0.61	0.66	1.29	1.232727273
1.23	0.5	1.2	1.6	1.25	0.62	0.94	0.9	1.20	1.32	1.79	1.80	1.30	0.98	0.86	2.14	1.82	1.06	0.90	0.62	0.66	1.31	1.249166667
1.23	0.5	1.2	1.6	1.28	0.62	0.96	0.9	1.10	1.32	1.79	1.83	1.38	0.94	0.91	2.18	1.82	1.07	0.90	0.62	0.58	1.3	1.250416667
1.2	0.6	1.2	1.6	1.29	0.65	0.96	0.9	1.20	1.32	1.80	1.85	1.42	0.88	0.91	2.18	1.80	1.08	0.88	0.7	0.52	1.28	1.255833333
1.2	0.6	1.2	1.6	1.29	0.7	0.98	1	1.20	1.32	1.82	1.87	1.45	0.91	0.93	2.19	1.80	1.08		0.7	0.6	1.26	1.28625
1.22	0.6	1.2	1.6	1.29	0.71	1	1	1.20	1.32	1.82	1.88	1.46	0.90	0.91	2.18	1.77	1.10		0.72	0.6	1.24	1.336666667
1.22	0.7	1.2	1.6	1.4	0.72	1	1	1.25	1.32	1.82	1.88	1.53	0.94	0.92	2.18	1.71	1.10		0.76	0.6	1.26	1.319583333
1.26	0.7	1.2	1.6	1.3	0.72	1	1	1.25	1.35	1.82	1.88	1.52	0.96	0.96	2.22	1.64	1.08		0.76	0.59	1.27	1.31826087
1.26	0.7	1.2	1.6	1.3	0.74	1	1	1.25	1.40	1.82	1.88	1.52	0.97	1.04	2.20	1.62	1.13		0.76	0.66	1.32	1.299166667
1.3	0.75	1.2	1.6	1.3	0.73	1	0.85	1.25	1.47	1.82	1.88	1.52	1.02	1.03	2.21	1.55	1.10		0.77	0.7	1.4	1.326521739
1.3	0.75	1.2	1.6	1.32	0.7	1.1	0.85	1.30	1.48	1.84	1.89	1.53	1.02	1.02	2.18	1.52	1.14		0.74	0.74	1.37	1.335833333
1.4	0.75	1.25	1.6	1.32	0.7	1.1	0.86	1.25	1.48	1.84	1.89	1.53	1.02	1.06	2.20	1.51	1.14		0.68	0.73	1.42	1.343043478
1.4	0.75	1.3	1.6	1.4	0.7	1.1	0.86	1.25	1.48	1.84	1.90	1.54	1.04	1.10	2.13	1.49	1.20		0.64	0.73	1.43	1.324583333
1.43	0.8	1.25	1.65	1.4	0.7	1.2	0.86	1.10	1.48	1.84	1.90	1.55	1.05	1.10	2.15	1.47	1.22		0.6	0.7	1.47	1.34125
1.43	0.8	1.3	1.65	1.38	0.7	1.2	1	1.10	1.48	1.84	1.92	1.55	1.00	1.10	2.11	1.44	1.25		0.57	0.65	1.51	1.34625
1.45	0.8	1.3	1.65	1.36	0.7	1.2	1	1.10	1.48	1.84	1.93	1.56	1.02	1.17	2.13	1.44	1.23		0.6	0.65	1.47	1.345
1.45	0.75	1.3	1.65	1.35	0.7	1.2	1.1	1.16	1.48	1.86	1.94	1.57	1.02	1.14	2.14	1.42	1.21		0.57	0.61	1.62	1.33875
1.47	0.7	1.3	1.65	1.4	0.68	1.2	1.1	1.16	1.48	1.88	1.95	1.58	1.02	1.16	2.12	1.40	1.18		0.64	0.58	1.48	1.317916667
1.47	0.75	1.3	1.65	1.48	0.68	1.2	1.1	1.16	1.48	1.94	1.95	1.59	1.00	1.16	2.13	1.37	1.14		0.63	0.54	1.52	1.332272727
1.5	0.7	1.25	1.65	1.48	0.72	1.2	1.1	1.16	1.48	1.94	2.00	1.60	1.03	1.19	2.14	1.34	1.12		0.66	0.56	1.5	1.355416667
1.5	0.8	1.2	1.65	1.52	0.73	1.2	1.1	1.20	1.48	1.94	2.01	1.62	1.05	1.21	2.14	1.35	1.11		0.62	0.49	1.41	1.357083333
1.5	0.85	1.25	1.65	1.53	0.75	1.2	1.1	1.15	1.48	1.95	2.03	1.63	1.01	1.27	2.09	1.28	1.10		0.65	0.52	1.37	1.354583333
1.5	0.85	1.3	1.65	1.54	0.78	1.2	1.1	1.10	1.50	1.95	2.04	1.64	1.07	1.27	2.09	1.23	1.10		0.66	0.58	1.35	1.36375
1.5	0.8	1.3	1.7	1.56	0.8	1.1	1.15	1.10	1.50	1.96	2.00	1.65	1.05	1.25	2.08	1.22	1.10		0.61	0.58	1.31	1.3525
1.5	0.85	1.3	1.7	1.57	0.8	1.1	1.15	1.10	1.50	1.98	2.03	1.66	1.05	1.29	2.06	1.24	1.16		0.57	0.63	1.35	1.34826087
1.5	0.85	1.3	1.7	1.57	0.7	1.2	1.15	1.10	1.50	1.98	2.04	1.70	1.05	1.30	2.03	1.23	1.16		0.49	0.63	1.38	1.331666667
1.5	0.85	1.3	1.7	1.57	0.7	1.2	1.1	1.10	1.50	1.98	2.08	1.72	1.01	1.30	2.02	1.19	1.16		0.46	0.65	1.41	1.339
1.5	0.8	1.35	1.7	1.57	0.7	1.2	1.05	1.10	1.46	1.98	2.09	1.74	1.00	1.30	1.99	1.15	1.17		0.44	0.65	1.49	1.34
1.55	0.75	1.35	1.7	1.57	0.7	1.2	1.05	1.10	1.46	1.98	2.09	1.75	1.00	1.35	1.97	1.17	1.18		0.44	0.64	1.45	1.38
1.6	0.75	1.3	1.7	1.57	0.7	1.2	1.15	1.00	1.45	1.98	2.08	1.75	1.02	1.34	1.94	1.14	1.19		0.37	0.58	1.44	1.34
1.6	0.75	1.3	1.7	1.57	0.65	1.2	1.15	1.00	1.40	1.98	2.09	1.76	0.99	1.33	1.93	1.13	1.11		0.43	0.59	1.46	1.346666667
1.6	0.75	1.3	1.7	1.57	0.58	1.2	1.15	1.00	1.36	1.98	2.10	1.77	0.98	1.32	1.92	1.07	1.08		0.43	0.53	1.41	1.345833333
1.6	0.75	1.32	1.7	1.53	0.56	1.2	1.15	1.00	1.36	1.98	2.12	1.78	0.96	1.38	1.94	1.01	1.05		0.42	0.44	1.4	1.383333333
1.6	0.75	1.35	1.75	1.57	0.52	1.15	1.15	1.00	1.36	1.90	2.15	1.78	0.99	1.37	1.92	1.02	1.01		0.42	0.48	1.4	1.390833333
1.6	0.75	1.35	1.75	1.6	0.55	1.1	1.15	0.95	1.38	1.90	2.11	1.79	1.02	1.38	1.93	1.03	0.98		0.45	0.47	1.36	1.37125
1.6	0.7	1.35	1.75	1.65	0.58	1.1	1.15	0.95	1.39	1.90	2.10	1.80	1.02	1.37	1.86	0.97	0.98		0.43	0.48	1.35	1.354166667
1.6	0.7	1.35	1.75	1.68	0.58	1.1	1.15	0.95	1.39	1.90	2.10	1.80	1.04	1.38	1.89	0.95	1.00		0.43	0.48	1.4	1.350833333
1.62	0.65	1.35	1.75	1.7	0.6	1.1	1.1	0.90	1.39	1.90	2.05	1.80	1.09	1.38	1.89	0.93	1.00		0.46	0.53	1.39	1.353333333
1.62	0.65	1.35	1.75	1.6	0.55	1.1	1.15	0.85	1.39	1.86	2.02	1.80	1.09	1.42	1.85	0.95	1.00		0.43	0.51	1.41	1.322173913
1.65	0.7	1.35	1.75	1.61	0.62	1.1	1.15	0.82	1.39	1.86	2.05	1.80	1.09	1.39	1.86	0.89	0.99		0.37	0.54	1.48	1.322222222
1.65	0.7	1.35	1.75	1.6	0.6	1.1	1.2	0.80	1.39	1.85	2.05	1.80	1.02	1.49	1.85	0.91	1.02		0.32	0.55	1.43	1.3445
1.67	0.75	1.35	1.72	1.6	0.6	1.1	1.2	0.80	1.40	1.84	2.05	1.80	1.00	1.35	1.84	0.92	1.00		0.28	0.57	1.52	1.297916667
1.67	0.75	1.35	1.72	1.58	0.6	1.1	1.25	0.80	1.32	1.83	2.05	1.80	0.97	1.49	1.83	0.91	0.97		0.27	0.54	1.51	1.277083333
1.7	0.65	1.4	1.72	1.57	0.6	1.1	1.25	0.80	1.32	1.82	2.05	1.81	0.98	1.47	1.83	0.90	0.97		0.28	0.52	1.5	1.31625
1.7	0.7	1.4	1.72	1.56	0.58	1.1	1.25	0.80	1.32	1.81	2.00	1.82	0.94	1.49	1.84	0.86	0.91		0.3	0.49	1.44	1.330454545
1.7	0.75	1.4	1.72	1.56	0.54	1.1	1.34	0.81	1.32	1.75	1.99	1.82	0.84	1.51	1.83	0.89	0.87		0.3	0.43	1.56	1.294166667
1.7	0.7	1.4	1.72	1.56	0.55	0.9	1.3	0.82	1.32	1.70	1.98	1.83	0.86	1.56	1.79	0.87	0.82		0.33	0.46	1.51	1.3025
1.72	0.65	1.4	1.7	1.56	0.55	0.9	1.25	0.83	1.32	1.65	1.95	1.83	0.86	1.52	1.80	0.86	0.76		0.35	0.43	1.5	1.291666667
1.72	0.65	1.4	1.7	1.6	0.6	0.9	1.25	0.84	1.32	1.65	1.90	1.83	0.86	1.56	1.79	0.85	0.74		0.38	0.45	1.46	1.2525
1.75	0.65	1.4	1.7	1.59	0.62	0.9	1.25	0.84	1.32	1.63	1.85	1.84	0.86	1.56	1.78	0.82	0.72		0.38	0.47	1.42	
1.77	0.65	1.4	1.7	1.58	0.62	0.8	1.15	0.84	1.30	1.58	1.83	1.85	0.88	1.56	1.77	0.85	0.70		0.4	0.48	1.36	
1.82	0.65	1.4	1.7	1.56	0.55	0.8	1.15	0.84	1.30	1.55	1.80	1.85	0.89	1.57	1.76	0.82	0.68		0.46	0.52	1.36	1.3
1.85	0.6	1.45	1.7	1.55	0.52	0.8	1.1	0.84	1.30	1.55	1.75	1.85	0.86	1.59	1.75	0.80	0.70		0.45	0.51	1.37	1.169166667
1.87	0.6	1.45	1.7	1.51	0.59	0.8	1.1	0.84	1.30	1.50	1.75	1.86	0.84	1.60	1.74	0.83	0.70		0.46	0.58	1.4	1.157916667
1.9	0.6	1.48	1.7	1.49	0.6	0.8	1.1	0.84	1.31	1.50	1.74	1.87	0.79	1.59	1.73	0.85	0.70		0.47	0.59	1.42	1.150416667
1.93	0.5	1.48	1.72	1.48	0.6	0.8	1.1	0.85	1.31	1.48	1.73	1.88	0.72	1.61	1.73	0.83	0.67		0.44	0.6	1.39	1.115416667
1.95	0.4	1.5	1.72	1.48	0.6	0.8	1.1	0.89	1.31	1.47	1.72	1.90	0.72	1.62	1.75	0.78	0.64		0.42	0.63	1.4	1.11375
1.95	0.35	1.5	1.72	1.47	0.6	0.8	1.1	0.95	1.25	1.46	1.70	1.91	0.72	1.64	1.74	0.81	0.63		0.4	0.6	1.4	1.128695652
1.9	0.3	1.5	1.72	1.47	0.6	0.8	1.1	0.95	1.15	1.45	1.70	1.92	0.67	1.68	1.82	0.81	0.65		0.4	0.54	1.4	1.118571429
1.9	0.35	1.5	1.7	1.45	0.55	0.81	1.1	1.00	1.10	1.40	1.70	1.93	0.69	1.69	1.82	0.83	0.62		0.43	0.54	1.36	1.162380952
1.9	0.35	1.5	1.7	1.48	0.55	0.8	1.1	1.00	1.10	1.38	1.70	1.94	0.64	1.69	1.81	0.84	0.60		0.4	0.48	1.33	1.248
1.9	0.35	1.5	1.7	1.55	0.55	0.7	1.12	1.00	1.08	1.38	1.71	1.96	0.64	1.71	1.77	0.85	0.54		0.43	0.48	1.29	
1.95	0.4	1.5	1.7	1.55	0.6	0.65	1.12	1.05	1.06	1.34	1.71	1.98	0.64	1.72	1.78	0.84	0.57		0.43	0.49	1.3	
1.95	0.4	1.45	1.7	1.54	0.6	0.62	1.13	1.05	1.06	1.34	1.71	1.99	0.63	1.73	1.76	0.83	0.57		0.44	0.49	1.27	
1.9	0.4	1.45	1.7	1.53	0.65	0.62	1.13	1.05	1.08	1.34	1.68	2.00	0.64	1.73	1.73	0.79	0.57		0.42	0.55	1.21	
1.9	0.4	1.4	1.7	1.5	0.65	0.62	1.1	0.93	1.08	1.34	1.60	2.00	0.58	1.73	1.72	0.79	0.58		0.43	0.54	1.22	1.17175
1.9	0.4	1.4	1.7	1.48	0.62	0.62	1.1	0.93	1.08	1.34	1.60	2.00	0.62	1.75	1.66	0.84	0.58		0.42	0.59	1.24	
1.9	0.4	1.46	1.7	1.45	0.62	0.62	1.12	0.93	1.08	1.34	1.60	2.00	0.61	1.80	1.69	0.83	0.60		0.44	0.62	1.23	
1.9	0.3	1.46	1.7	1.46	0.62	0.6	1.12	0.93	1.05	1.30	1.58	2.00	0.65	1.83	1.70	0.85	0.58		0.4	0.62	1.22	
1.9	0.3	1.48	1.65	1.46	0.55	0.55	1.15	0.93	1.00	1.20	1.58	2.00	0.67	1.89	1.69	0.91	0.57		0.4	0.61	1.23	
1.85	0.3	1.48	1.65	1.45	0.55	0.55	1.15	0.88	1.00	1.19	1.58	2.00	0.73	1.91	1.72	0.91	0.57		0.39	0.54	1.2	1.0955
1.9	0.3	1.48	1.65	1.45	0.55	0.55	1.12	1.03	0.95	1.19	1.58	2.00	0.66	1.93	1.70	0.92	0.60		0.41	0.54	1.21	1.140454545
1.9	0.3	1.48	1.65	1.45	0.55	0.55	1.15	1.00	0.90	1.19	1.58	2.00	0.62	1.92	1.72	0.92	0.62		0.39	0.51	1.2	1.136666667
1.9	0.3	1.45	1.65	1.45	0.42	0.58	1.15	1.00	0.90	1.19	1.60	2.00	0.58	1.93	1.71	0.89	0.61		0.39	0.5	1.22	1.07
1.85	0.3	1.45	1.65	1.43	0.45	0.5	1.12	0.94	0.90	1.00	1.64	2.00	0.57	1.93	1.69	0.95	0.62		0.37	0.54	1.18	1.077619048
1.95	0.3	1.45	1.65	1.42	0.37	0.5	1.12	0.92	0.90	1.00	1.64	2.00	0.60	1.91	1.71	0.95	0.62		0.4	0.54	1.15	1.089545455
1.95	0.3	1.4	1.6	1.43	0.37	0.45	1.1	0.90	0.90	0.95	1.64	2.00	0.65	1.92	1.70	0.96	0.68		0.42	0.52	1.11	1.072727273
1.9	0.3	1.35	1.6	1.42	0.35	0.45	1.1	0.88	0.90	0.95	1.64	2.00	0.71	1.91	1.69	0.97	0.67		0.43	0.52	1.09	1.0515
1.9	0.3	1.35	1.6	1.41	0.35	0.44	1.08	0.80	0.95	0.95	1.64	1.99	0.75	1.92	1.64	0.96	0.70		0.39	0.52	1.06	1.072272727
1.9	0.3	1.35	1.6	1.39	0.36	0.44	1.08	0.77	0.95	0.95	1.64	1.99	0.85	1.96	1.64	0.93	0.71		0.41	0.48	1.02	1.047727273
1.8	0.3	1.35	1.6	1.38	0.36	0.44	1.08	0.77	0.95	0.95	1.64	1.99	0.84	1.96	1.59	0.92	0.72		0.41	0.54	1	1.014736842
1.8	0.3	1.4	1.6	1.36	0.36	0.42	1.05	0.77	0.98	0.95	1.64	1.98	0.87	1.96	1.54	1.01	0.76		0.37	0.54	1.03	0.99
1.8	0.3	1.4	1.6	1.34	0.4	0.5	1.05	0.77	0.98	0.98	1.64	1.99	0.87	1.97	1.53	1.04	0.76		0.35	0.53	1.05	0.983157895
1.8	0.35	1.4	1.6	1.3	0.4	0.6	1.05	0.76	0.97	1.02	1.64	1.99	0.85	2.00	1.55	1.09	0.79		0.42	0.51	1.07	0.997272727
1.8	0.35	1.45	1.6	1.28	0.4	0.58	1.05	0.76	0.97	1.00	1.64	1.99	0.87	2.01	1.52	1.13	0.78		0.4	0.52	1.09	0.985263158
1.85	0.35	1.45	1.55	1.26	0.4	0.55	1.12	0.70	0.97	1.00	1.64	1.98	0.87	2.01	1.54	1.12	0.80		0.38	0.53	1.13	0.9595
1.8	0.35	1.4	1.55	1.23	0.4	0.55	1.18	0.65	0.97	0.98	1.72	1.98	0.85	2.02	1.53	1.12	0.80		0.42	0.52	1.09	0.93173913
1.8	0.35	1.45	1.55	1.2	0.4	0.55	1.05	0.65	0.97	1.00	1.70	1.98	0.83	2.02	1.56	1.09	0.82		0.44	0.52	1.09	0.92
1.8	0.35	1.45	1.55	1.2	0.35	0.58	1.05	0.65	1.00	1.00	1.70	1.98	0.80	2.00	1.55	1.11	0.83		0.46	0.49	1.06	0.917916667
1.8	0.35	1.45	1.55	1.2	0.4	0.58	1.05	0.70	1.00	1.00	1.75	1.98	0.84	2.00	1.54	1.14	0.82		0.5	0.46	1.08	0.896666667
1.8	0.35	1.45	1.55	1.2	0.4	0.58	1	0.75	1.00	1.00	1.75	1.98	0.82	1.98	1.53	1.11	0.87		0.5	0.47	1.08	0.91375
1.8	0.25	1.45	1.55	1.2	0.4	0.58	1	0.80	1.00	1.00	1.75	1.95	0.86	1.97	1.52	1.07	0.88		0.47	0.45	1.05	0.90375
1.8	0.35	1.45	1.58	1.2	0.4	0.58	1	0.80	1.00	1.00	1.75	1.90	0.87	1.93	1.51	1.08	0.88		0.5	0.52	1.07	0.90625
1.8	0.25	1.5	1.58	1.2	0.41	0.58	1.04	0.79	1.00	1.00	1.75	1.90	0.88	1.95	1.49	1.09	0.90		0.5	0.57	1.06	0.896666667
1.8	0.25	1.5	1.58	1.2	0.41	0.58	1.02	0.78	1.00	1.02	1.75	1.90	0.90	1.94	1.48	1.10	0.90		0.51	0.55	1.03	0.842916667
1.8	0.25	1.5	1.58	1.2	0.41	0.58	1	0.77	1.00	1.02	1.77	1.91	0.88	1.99	1.46	1.05	0.94		0.51	0.6	1.01	0.866666667
1.8	0.25	1.5	1.58	1.25	0.4	0.6	1	0.77	0.95	1.02	1.80	1.91	0.88	2.03	1.44	1.09	0.93		0.55	0.56	1.05	0.88625
1.8	0.3	1.5	1.6	1.28	0.4	0.6	0.9	0.77	0.90	1.02	1.83	1.91	0.88	2.06	1.43	1.09	0.90		0.5	0.57	1.03	0.907916667
1.8	0.35	1.5	1.6	1.26	0.4	0.6	0.85	0.80	0.90	1.10	1.85	1.91	0.88	2.04	1.42	1.10	0.92		0.48	0.59	1.01	0.917083333
1.8	0.35	1.55	1.6	1.26	0.4	0.6	0.85	0.81	0.80	1.10	1.85	1.91	0.81	2.06	1.42	1.08	0.92		0.48	0.56	0.98	0.965833333
1.8	0.35	1.6	1.6	1.25	0.4	0.6	0.8	0.82	0.80	1.10	1.85	1.92	0.75	2.09	1.47	1.07	0.92		0.48	0.63	1.02	0.99875
1.8	0.35	1.6	1.63	1.3	0.4	0.65	0.8	0.83	0.80	1.10	1.85	1.92	0.68	2.05	1.47	1.06	0.95		0.44	0.64	1.01	1.023333333
1.8	0.35	1.55	1.63	1.41	0.46	0.63	0.9	0.84	0.80	1.10	1.84	1.92	0.71	1.99	1.44	1.07	0.95		0.4	0.64	1.03	1.020833333
1.8	0.4	1.55	1.63	1.42	0.45	0.6	0.9	0.85	0.80	1.10	1.84	1.92	0.74	1.96	1.43	0.97	0.98		0.49	0.66	1.05	1.029583333
1.8	0.4	1.55	1.63	1.48	0.48	0.58	0.9	0.85	0.80	1.12	1.83	1.93	0.82	1.95	1.42	1.01	1.02		0.47	0.65	1	1.02875
1.8	0.4	1.55	1.63	1.48	0.5	0.58	0.8	0.97	0.80	1.13	1.80	1.93	0.86	1.96	1.40	0.93	1.02		0.51	0.67	1.08	1.020833333
1.8	0.45	1.55	1.65	1.48	0.55	0.55	0.9	0.97	0.80	1.13	1.80	1.94	0.89	1.96	1.38	0.96	1.00		0.47	0.66	1.09	1.062083333
1.77	0.4	1.55	1.65	1.48	0.55	0.5	0.9	1.00	0.80	1.14	1.80	1.94	0.93	1.98	1.37	0.96	1.05		0.44	0.66	1.07	1.10875
1.75	0.4	1.6	1.65	1.4	0.59	0.5	0.9	1.02	0.80	1.15	1.79	1.94	1.07	1.98	1.35	0.96	1.03		0.45	0.72	1.09	1.117916667
1.75	0.35	1.6	1.65	1.4	0.6	0.5	0.9	1.08	0.80	1.17	1.80	1.95	1.11	1.99	1.34	0.96	1.03		0.47	0.69	1.09	1.129166667
1.75	0.35	1.6	1.68	1.47	0.63	0.6	0.9	1.08	0.78	1.17	1.80	1.95	0.89	2.02	1.38	0.92	1.03		0.46	0.69	1.13	1.149583333
1.75	0.35	1.6	1.68	1.49	0.63	0.6	0.9	1.10	0.78	1.22	1.83	1.96	0.83	2.04	1.34	0.94	1.03		0.47	0.66	1.08	1.165833333
1.75	0.35	1.6	1.68	1.49	0.63	0.6	0.9	1.16	0.78	1.22	1.85	1.96	0.80	2.03	1.37	0.92	1.06		0.44	0.68	1.1	1.135416667
1.75	0.35	1.6	1.68	1.5	0.63	0.6	0.9	1.08	0.78	1.22	1.85	1.97	0.80	2.10	1.36	0.95	1.02		0.47	0.7	1.06	1.171666667
1.75	0.35	1.6	1.68	1.5	0.64	0.58	0.9	1.10	0.78	1.22	1.85	1.98	0.76	2.09	1.35	0.93	1.04		0.43	0.71	1.1	1.17375
1.73	0.4	1.65	1.68	1.55	0.64	0.57	0.95	1.10	0.78	1.22	1.85	1.98	0.79	2.11	1.37	0.93	1.03		0.48	0.74	1.09	1.177916667
1.7	0.45	1.7	1.7	1.53	0.64	0.57	0.95	1.10	0.85	1.20	1.85	1.99	0.79	2.12	1.42	0.92	1.04		0.48	0.68	1.12	1.18375
1.7	0.55	1.7	1.7	1.58	0.62	0.57	0.95	1.12	0.87	1.20	1.86	2.00	0.78	2.12	1.46	0.86	1.03		0.49	0.7	1.09	1.1675
1.7	0.6	1.65	1.7	1.55	0.65	0.57	0.95	1.12	0.87	1.20	1.87	2.00	0.79	2.08	1.46	0.88	1.07		0.46	0.7	1.17	1.21125
1.7	0.6	1.65	1.7	1.58	0.7	0.57	0.95	1.15	0.90	1.20	1.88	2.01	0.79	2.14	1.45	0.88	1.04		0.42	0.72	1.15	1.182916667
1.7	0.65	1.65	1.72	1.6	0.75	0.6	0.96	1.18	1.20	1.20	1.88	2.01	0.78	2.10	1.42	0.90	1.07		0.38	0.71	1.17	1.2225
1.7	0.65	1.65	1.72	1.61	0.78	0.6	0.96	1.18	1.20	1.20	1.88	2.02	0.80	2.08	1.37	0.88	1.08		0.36	0.64	1.17	
1.7	0.65	1.65	1.72	1.6	0.75	0.6	0.96	1.18	1.20	1.20	1.85	2.03	0.74	2.10	1.33	0.90	1.08		0.36	0.73	1.14	
1.7	0.7	1.6	1.72	1.69	0.75	0.6	1	1.18	1.20	1.22	1.83	2.04	0.80	2.08	1.30	0.90	1.08		0.36	0.72	1.22	
1.7	0.7	1.6	1.75	1.69	0.7	0.6	1.05	1.18	1.20	1.22	1.85	2.04	0.75	2.16	1.30	0.80	1.09		0.38	0.7	1.19	
1.66	0.7	1.65	1.75	1.61	0.75	0.6	1.05	1.18	1.20	1.20	1.87	2.05	0.77	2.18	1.34	0.83	1.13		0.37	0.7	1.15	
1.75	0.6	1.65	1.75	1.63	0.8	0.6	1.1	1.18	1.10	1.15	1.88	2.05	0.76	2.26	1.35	0.85	1.15		0.4	0.71	1.21	
1.75	0.6	1.65	1.8	1.62	0.8	0.62	1.1	1.18	1.10	1.15	1.90	2.06	0.71	2.30	1.37	0.87	1.13		0.39	0.74	1.17	
1.75	0.6	1.65	1.8	1.68	0.8	0.621	1.12	1.20	1.10	1.12	1.89	2.06	0.66	2.32	1.39	0.90	1.12		0.34	0.68	1.2	
1.75	0.65	1.65	1.8	1.71	0.71	0.62	1.16	1.20	1.10	1.10	1.87	2.07	0.57	2.33	1.39	0.87	1.12		0.34	0.72	1.13	
1.73	0.65	1.65	1.85	1.71	0.8	0.62	1.16	1.20	1.10	1.12	1.88	2.08	0.55	2.32	1.43	0.88	1.11		0.36	0.77	1.17	
1.71	0.65	1.7	1.85	1.6	0.89	0.62	1.16	1.30	1.10	1.12	1.87	2.08	0.60	2.34	1.47	0.89	1.11		0.34	0.73	1.14	
1.7	0.7	1.7	1.85	1.6	0.88	0.62	1.16	1.30	1.12	1.15	1.86	2.09	0.63	2.34	1.47	0.86	1.17		0.34	0.79	1.15	
1.73	0.7	1.7	1.85	1.65	0.85	0.62	1.16	1.30	1.12	1.15	1.85	2.09	0.69	2.36	1.48	0.90	1.15		0.37	0.75	1.15	
1.75	0.7	1.65	1.9	1.7	0.85	0.62	1.2	1.30	1.15	1.15	1.84	2.09	0.75	2.34	1.51	0.96	1.16		0.35	0.8	1.21	
1.75	0.7	1.65	1.9	1.75	0.82	0.6	1.18	1.30	1.15	1.15	1.81	2.08	0.86	2.31	1.52	0.98	1.15		0.32	0.83	1.17	
1.75	0.7	1.65	1.92	1.8	0.81	0.68	1.18	1.30	1.18	1.15	1.81	2.08	0.88	2.32	1.55	1.00	1.15		0.42	0.81	1.18	
1.75	0.65	1.65	1.94	1.8	0.83	0.68	1.18	1.30	1.20	1.18	1.82	2.07	0.86	2.32	1.55	1.03	1.15		0.43	0.77	1.17	
1.75	0.75	1.7	1.96	1.8	0.84	0.68	1.18	1.30	1.23	1.18	1.83	2.06	0.96	2.35	1.60	1.07	1.15		0.41	0.83	1.18	
1.75	0.8	1.7	1.98	1.8	0.85	0.68	1.18	1.30	1.23	1.19	1.84	2.05	0.96	2.36	1.61	1.07	1.15		0.5	0.83	1.18	
1.75	0.8	1.7	2	1.8	0.86	0.68	1.18	1.30	1.23	1.20	1.85	2.04	0.89	2.36	1.58	1.10	1.17		0.48	0.85	1.19	
1.78	0.65	1.75	2.03	1.8	0.89	0.68	1.33	1.35	1.25	1.20	1.87	2.03	0.88	2.36	1.59	1.09	1.13		0.55	0.9	1.15	
1.8	0.65	1.75	2.05	1.8	0.9	0.68	1.4	1.35	1.30	1.20	1.88	2.02	0.85	2.35	1.64	1.11	1.16		0.5	0.94	1.19	
1.8	0.65	1.7	2.07	1.85	0.9	0.69	1.4	1.38	1.30	1.20	1.93	2.02	0.84	2.34	1.68	1.13	1.18		0.58	0.91	1.16	
1.8	0.7	1.7	2.1	1.85	0.98	0.7	1.4	1.45	1.35	1.20	1.95	2.02	0.82	2.32	1.73	1.15	1.20		0.6	0.98	1.14	
1.8	0.7	1.7	2.11	1.85	1	0.71	1.4	1.45	1.35	1.21	1.95	2.00	0.82	2.31	1.75	1.15	1.19		0.57	0.94	1.14	
1.8	0.7	1.7	2.12	1.85	1.05	0.71	1.4	1.45	1.38	1.25	1.96	1.99	0.80	2.28	1.79	1.17	1.20		0.57	0.95	1.15	
1.8	0.75	1.7	2.15	1.85	1.08	0.72	1.4	1.47	1.40	1.28	1.99	1.98	0.81	2.32	1.83	1.16	1.25		0.56	0.93	1.16	
1.8	0.7	1.75	2.17	1.85	1.09	0.73	1.4	1.47	1.45	1.32	2.00	1.97	0.82	2.32	1.85	1.15	1.27		0.51	0.96	1.12	
1.8	0.7	1.75	2.18	1.85	1.09	0.74	1.45	1.47	1.45	1.35	2.02	1.97	0.90	2.19	1.82	1.14	1.29		0.52	0.98	1.17	
1.8	0.7	1.75	2.2	1.82	1.08	0.75	1.48	1.47	1.50	1.37	2.05	1.98	0.96	2.18	1.83	1.14	1.24		0.48	1	1.15	
1.8	0.6	1.75	2.2	1.81	1.1	0.75	1.5	1.47	1.50	1.42	2.00	1.99	0.97	2.18	1.82	1.14	1.24		0.45	0.98	1.09	
1.8	0.6	1.75	2.19	1.81	1.1	0.8	1.52	1.47	1.50	1.42	2.00	1.99	1.00	2.20	1.80	1.15	1.24		0.5	0.98	1.14	
1.85	0.6	1.75	2.17	1.8	1.1	0.85	1.53	1.47	1.45	1.42	2.00	2.00	1.03	2.23	1.84	1.13	1.22		0.5	1.02	1.11	
1.85	0.6	1.75	2.15	1.82	1.1	0.95	1.54	1.49	1.52	1.42	2.00	1.98	1.00	2.27	1.84	1.14	1.22		0.52	1.06	1.14	
1.85	0.55	1.7	2.2	1.83	1.09	1	1.56	1.55	1.55	1.45	2.00	1.98	1.00	2.27	1.83	1.16	1.22		0.57	1.02	1.1	
1.85	0.55	1.7	2.2	1.85	1	1	1.56	1.60	1.52	1.45	2.00	1.98	0.94	2.27	1.83	1.15	1.22		0.62	1.07	1.04	
1.85	0.55	1.7	2.24	1.85	1.09	1	1.56	1.55	1.52	1.45	2.00	2.00	0.96	2.27	1.84	1.16	1.20		0.6	1.08	1.07	
